"time_s" "index" "u_ms" "w1_ms" "w2_ms"
"4754" 23.765 4754 0.0459 -4e-04 0.0018
"4755" 23.77 4755 0.0556 -9e-04 8e-04
"4756" 23.775 4756 0.054 -9e-04 9e-04
"4757" 23.78 4757 0.0568 -0.0012 4e-04
"4758" 23.785 4758 0.0552 -0.0018 -0.0012
"4759" 23.79 4759 0.06 -0.0035 -0.0022
"4760" 23.795 4760 0.056 -0.0032 -0.0028
"4761" 23.8 4761 0.0564 -0.0052 -0.0037
"4762" 23.805 4762 0.0578 -0.0063 -0.0041
"4763" 23.81 4763 0.0566 -0.0071 -0.0059
"4764" 23.815 4764 0.0545 -0.0077 -0.0075
"4765" 23.82 4765 0.0557 -0.0089 -0.0092
"4766" 23.825 4766 0.0553 -0.01 -0.0078
"4767" 23.83 4767 0.0537 -0.0104 -0.0096
"4768" 23.835 4768 0.0575 -0.0113 -0.0104
"4769" 23.84 4769 0.0531 -0.012 -0.0078
"4770" 23.845 4770 0.0524 -0.0135 -0.012
"4771" 23.85 4771 0.0493 -0.0145 -0.0122
"4772" 23.855 4772 0.0515 -0.0151 -0.0146
"4773" 23.86 4773 0.0493 -0.0155 -0.014
"4774" 23.865 4774 0.0487 -0.016 -0.0165
"4775" 23.87 4775 0.0453 -0.0175 -0.018
"4776" 23.875 4776 0.0455 -0.0168 -0.0177
"4777" 23.88 4777 0.0435 -0.0183 -0.0185
"4778" 23.885 4778 0.0409 -0.0196 -0.0191
"4779" 23.89 4779 0.0381 -0.0198 -0.0195
"4780" 23.895 4780 0.0397 -0.02 -0.0195
"4781" 23.9 4781 0.0385 -0.0215 -0.0212
"4782" 23.905 4782 0.0373 -0.0214 -0.0222
"4783" 23.91 4783 0.0377 -0.0217 -0.0218
"4784" 23.915 4784 0.0318 -0.0219 -0.0231
"4785" 23.92 4785 0.0318 -0.0224 -0.0232
"4786" 23.925 4786 0.03 -0.0232 -0.0228
"4787" 23.93 4787 0.0302 -0.0241 -0.0236
"4788" 23.935 4788 0.0311 -0.025 -0.0238
"4789" 23.94 4789 0.0299 -0.0257 -0.0252
"4790" 23.945 4790 0.0241 -0.0249 -0.0265
"4791" 23.95 4791 0.0236 -0.026 -0.0258
"4792" 23.955 4792 0.021 -0.0257 -0.0253
"4793" 23.96 4793 0.0188 -0.0261 -0.0259
"4794" 23.965 4794 0.0202 -0.0279 -0.0269
"4795" 23.97 4795 0.0143 -0.0275 -0.0281
"4796" 23.975 4796 0.0095 -0.0262 -0.0289
"4797" 23.98 4797 0.017 -0.029 -0.0298
"4798" 23.985 4798 0.0113 -0.0282 -0.0294
"4799" 23.99 4799 0.0016 -0.0257 -0.0276
"4800" 23.995 4800 0.0087 -0.0284 -0.0277
"4801" 24 4801 0.0098 -0.0297 -0.0293
"4802" 24.005 4802 -0.0018 -0.0271 -0.0295
"4803" 24.01 4803 0.0078 -0.0298 -0.0291
"4804" 24.015 4804 -1e-04 -0.0282 -0.0295
"4805" 24.02 4805 0.0011 -0.0289 -0.029
"4806" 24.025 4806 -0.0039 -0.0282 -0.029
"4807" 24.03 4807 -0.0039 -0.0285 -0.0302
"4808" 24.035 4808 -0.0025 -0.029 -0.0288
"4809" 24.04 4809 -0.0035 -0.0284 -0.0273
"4810" 24.045 4810 -0.0062 -0.0275 -0.0288
"4811" 24.05 4811 -0.0118 -0.0263 -0.0276
"4812" 24.055 4812 -0.013 -0.0276 -0.0285
"4813" 24.06 4813 -0.0258 -0.0289 -0.0292
"4814" 24.065 4814 -0.0199 -0.0276 -0.0263
"4815" 24.07 4815 -0.0248 -0.0282 -0.029
"4816" 24.075 4816 -0.0252 -0.0272 -0.0284
"4817" 24.08 4817 -0.0268 -0.0266 -0.0279
"4818" 24.085 4818 -0.0266 -0.0268 -0.0275
"4819" 24.09 4819 -0.0264 -0.027 -0.0257
"4820" 24.095 4820 -0.0272 -0.0263 -0.0255
"4821" 24.1 4821 -0.0274 -0.0257 -0.0247
"4822" 24.105 4822 -0.0314 -0.0252 -0.0258
"4823" 24.11 4823 -0.031 -0.0252 -0.025
"4824" 24.115 4824 -0.0365 -0.0234 -0.0242
"4825" 24.12 4825 -0.0381 -0.0241 -0.0234
"4826" 24.125 4826 -0.0348 -0.0226 -0.0221
"4827" 24.13 4827 -0.0421 -0.0224 -0.0223
"4828" 24.135 4828 -0.0428 -0.0216 -0.0213
"4829" 24.14 4829 -0.0455 -0.0215 -0.0218
"4830" 24.145 4830 -0.0485 -0.0206 -0.0214
"4831" 24.15 4831 -0.0491 -0.0199 -0.02
"4832" 24.155 4832 -0.0465 -0.0197 -0.0196
"4833" 24.16 4833 -0.0475 -0.0192 -0.0191
"4834" 24.165 4834 -0.0459 -0.0173 -0.019
"4835" 24.17 4835 -0.0481 -0.0174 -0.0189
"4836" 24.175 4836 -0.055 -0.0173 -0.0177
"4837" 24.18 4837 -0.0614 -0.0184 -0.0165
"4838" 24.185 4838 -0.0566 -0.0173 -0.0172
"4839" 24.19 4839 -0.0564 -0.0154 -0.0167
"4840" 24.195 4840 -0.0562 -0.0143 -0.0145
"4841" 24.2 4841 -0.0588 -0.0145 -0.0173
"4842" 24.205 4842 -0.0629 -0.0145 -0.0155
"4843" 24.21 4843 -0.0612 -0.0138 -0.0132
"4844" 24.215 4844 -0.0726 -0.0176 -0.0159
"4845" 24.22 4845 -0.0661 -0.0142 -0.0153
"4846" 24.225 4846 -0.0673 -0.0119 -0.0162
"4847" 24.23 4847 -0.0671 -0.0124 -0.0162
"4848" 24.235 4848 -0.068 -0.0113 -0.0146
"4849" 24.24 4849 -0.074 -0.013 -0.0143
"4850" 24.245 4850 -0.0644 -0.0121 -0.0122
"4851" 24.25 4851 -0.0667 -0.0125 -0.0128
"4852" 24.255 4852 -0.0707 -0.0124 -0.0132
"4853" 24.26 4853 -0.0772 -0.0129 -0.012
"4854" 24.265 4854 -0.0657 -0.0123 -0.0106
"4855" 24.27 4855 -0.0664 -0.0101 -0.0103
"4856" 24.275 4856 -0.0666 -0.0095 -0.009
"4857" 24.28 4857 -0.0644 -0.0085 -0.0091
"4858" 24.285 4858 -0.0674 -0.0076 -0.0082
"4859" 24.29 4859 -0.0696 -0.0072 -0.0081
"4860" 24.295 4860 -0.0775 -0.0052 -0.0075
"4861" 24.3 4861 -0.0749 -0.0044 -0.0059
"4862" 24.305 4862 -0.0711 -0.004 -0.0053
"4863" 24.31 4863 -0.0741 -0.0045 -0.004
"4864" 24.315 4864 -0.074 -0.0038 -0.0036
"4865" 24.32 4865 -0.0744 -0.003 -0.003
"4866" 24.325 4866 -0.075 -0.0014 -0.0023
"4867" 24.33 4867 -0.075 -0.0015 -0.0011
"4868" 24.335 4868 -0.0766 -8e-04 -0.0019
"4869" 24.34 4869 -0.0734 -0.0016 -0.0016
"4870" 24.345 4870 -0.072 1e-04 -0.0019
"4871" 24.35 4871 -0.076 0 -0.0017
"4872" 24.355 4872 -0.0709 0.0012 -0.0018
"4873" 24.36 4873 -0.074 0.0019 -1e-04
"4874" 24.365 4874 -0.0717 0.0014 -3e-04
"4875" 24.37 4875 -0.0699 6e-04 -7e-04
"4876" 24.375 4876 -0.074 0.0015 -0.0011
"4877" 24.38 4877 -0.0711 0.0013 4e-04
"4878" 24.385 4878 -0.0711 0.002 -2e-04
"4879" 24.39 4879 -0.0603 0.0024 -4e-04
"4880" 24.395 4880 -0.0601 0.0026 0.0013
"4881" 24.4 4881 -0.0609 0.0026 8e-04
"4882" 24.405 4882 -0.0642 0.0038 0.0028
"4883" 24.41 4883 -0.0555 0.003 0.0016
"4884" 24.415 4884 -0.0593 0.0031 6e-04
"4885" 24.42 4885 -0.0567 0.0027 2e-04
"4886" 24.425 4886 -0.0581 0.0031 0.0013
"4887" 24.43 4887 -0.0549 0.0029 -9e-04
"4888" 24.435 4888 -0.0615 0.0026 0.0024
"4889" 24.44 4889 -0.0587 0.0037 0.0011
"4890" 24.445 4890 -0.0593 0.005 0.0019
"4891" 24.45 4891 -0.051 0.0059 0.0063
"4892" 24.455 4892 -0.0464 0.0043 0.0037
"4893" 24.46 4893 -0.0472 0.0037 0.0032
"4894" 24.465 4894 -0.0368 0.0051 0.0053
"4895" 24.47 4895 -0.0355 0.0044 0.0053
"4896" 24.475 4896 -0.0297 0.0061 0.0049
"4897" 24.48 4897 -0.0309 0.008 0.0059
"4898" 24.485 4898 -0.0265 0.0071 0.0054
"4899" 24.49 4899 -0.0297 0.0076 0.0069
"4900" 24.495 4900 -0.0283 0.0081 0.0085
"4901" 24.5 4901 -0.0206 0.0086 0.0084
"4902" 24.505 4902 -0.0192 0.0083 0.0069
"4903" 24.51 4903 -0.0173 0.0097 0.0087
"4904" 24.515 4904 -0.0084 0.0102 0.0084
"4905" 24.52 4905 -0.006 0.0108 0.0105
"4906" 24.525 4906 -0.0098 0.011 0.0122
"4907" 24.53 4907 -0.0068 0.0112 0.0114
"4908" 24.535 4908 -9e-04 0.0111 0.0102
"4909" 24.54 4909 5e-04 0.0103 0.012
"4910" 24.545 4910 0.0043 0.011 0.0106
"4911" 24.55 4911 0.0013 0.0104 0.0101
"4912" 24.555 4912 0.0023 0.0111 0.0132
"4913" 24.56 4913 0.0076 0.0098 0.0132
"4914" 24.565 4914 0.019 0.0128 0.0122
"4915" 24.57 4915 0.0178 0.0142 0.014
"4916" 24.575 4916 0.0127 0.0132 0.0119
"4917" 24.58 4917 0.0119 0.0124 0.0115
"4918" 24.585 4918 0.0141 0.0123 0.0132
"4919" 24.59 4919 0.0143 0.0127 0.0126
"4920" 24.595 4920 0.0146 0.0132 0.0152
"4921" 24.6 4921 0.0186 0.0139 0.0115
"4922" 24.605 4922 0.0245 0.0133 0.0164
"4923" 24.61 4923 0.019 0.0123 0.012
"4924" 24.615 4924 0.0194 0.0122 0.0128
"4925" 24.62 4925 0.0277 0.0111 0.0126
"4926" 24.625 4926 0.0295 0.0103 0.0117
"4927" 24.63 4927 0.0364 0.0105 0.0119
"4928" 24.635 4928 0.0398 0.0097 0.0128
"4929" 24.64 4929 0.0358 0.0105 0.0106
"4930" 24.645 4930 0.0384 0.01 0.0102
"4931" 24.65 4931 0.0327 0.0096 0.0105
"4932" 24.655 4932 0.0376 0.0089 0.0092
"4933" 24.66 4933 0.0394 0.0095 0.0091
"4934" 24.665 4934 0.0404 0.0098 0.0072
"4935" 24.67 4935 0.039 0.0096 0.0064
"4936" 24.675 4936 0.0387 0.008 0.0038
"4937" 24.68 4937 0.0389 0.0073 0.006
"4938" 24.685 4938 0.0434 0.0075 0.0063
"4939" 24.69 4939 0.0438 0.006 0.006
"4940" 24.695 4940 0.0407 0.0044 0.0057
"4941" 24.7 4941 0.0436 0.0044 0.0052
"4942" 24.705 4942 0.0462 0.0038 0.005
"4943" 24.71 4943 0.0397 0.004 0.0034
"4944" 24.715 4944 0.0425 0.0022 0.0019
"4945" 24.72 4945 0.0419 0.0019 0.0038
"4946" 24.725 4946 0.0389 0.0027 9e-04
"4947" 24.73 4947 0.0369 0.0028 0.0017
"4948" 24.735 4948 0.0373 0.002 0.0018
"4949" 24.74 4949 0.0423 0.0016 -0.0015
"4950" 24.745 4950 0.0424 -2e-04 0.0018
"4951" 24.75 4951 0.0398 -0.0011 9e-04
"4952" 24.755 4952 0.0475 -0.0031 -0.001
"4953" 24.76 4953 0.0422 -0.0026 -3e-04
"4954" 24.765 4954 0.0435 -0.0013 -0.0017
"4955" 24.77 4955 0.0435 -0.0027 -4e-04
"4956" 24.775 4956 0.0418 -0.0046 -0.0017
"4957" 24.78 4957 0.054 -0.0035 -0.0031
"4958" 24.785 4958 0.0497 -0.0042 -0.0028
"4959" 24.79 4959 0.0544 -0.0052 -0.0047
"4960" 24.795 4960 0.0521 -0.0067 -0.0053
"4961" 24.8 4961 0.0553 -0.0079 -0.0063
"4962" 24.805 4962 0.0531 -0.0084 -0.0068
"4963" 24.81 4963 0.0524 -0.0085 -0.0098
"4964" 24.815 4964 0.0516 -0.0085 -0.0082
"4965" 24.82 4965 0.0476 -0.0106 -0.0108
"4966" 24.825 4966 0.0462 -0.0118 -0.0115
"4967" 24.83 4967 0.0514 -0.0117 -0.0126
"4968" 24.835 4968 0.0468 -0.0127 -0.0127
"4969" 24.84 4969 0.0463 -0.0134 -0.0148
"4970" 24.845 4970 0.0433 -0.0135 -0.0156
"4971" 24.85 4971 0.04 -0.0137 -0.0167
"4972" 24.855 4972 0.0439 -0.0163 -0.0145
"4973" 24.86 4973 0.0453 -0.0176 -0.0175
"4974" 24.865 4974 0.0378 -0.0168 -0.0177
"4975" 24.87 4975 0.0368 -0.0157 -0.0163
"4976" 24.875 4976 0.0358 -0.0185 -0.0182
"4977" 24.88 4977 0.0376 -0.0184 -0.0192
"4978" 24.885 4978 0.04 -0.0189 -0.0177
"4979" 24.89 4979 0.0351 -0.0201 -0.0187
"4980" 24.895 4980 0.0324 -0.0194 -0.0203
"4981" 24.9 4981 0.0302 -0.0206 -0.0211
"4982" 24.905 4982 0.0316 -0.0212 -0.02
"4983" 24.91 4983 0.0274 -0.0223 -0.0206
"4984" 24.915 4984 0.029 -0.0227 -0.0217
"4985" 24.92 4985 0.0217 -0.0219 -0.0231
"4986" 24.925 4986 0.0218 -0.0249 -0.0215
"4987" 24.93 4987 0.022 -0.0243 -0.0229
"4988" 24.935 4988 0.0292 -0.0232 -0.0237
"4989" 24.94 4989 0.0214 -0.0252 -0.0255
"4990" 24.945 4990 0.0202 -0.0241 -0.0265
"4991" 24.95 4991 0.0196 -0.0254 -0.0263
"4992" 24.955 4992 0.019 -0.0262 -0.0232
"4993" 24.96 4993 0.0141 -0.0256 -0.0256
"4994" 24.965 4994 0.0162 -0.0262 -0.0284
"4995" 24.97 4995 0.0117 -0.0257 -0.0259
"4996" 24.975 4996 0.0103 -0.0264 -0.0273
"4997" 24.98 4997 0.0075 -0.0269 -0.0271
"4998" 24.985 4998 0.0087 -0.0281 -0.0274
"4999" 24.99 4999 0.0014 -0.0272 -0.0285
"5000" 24.995 5000 -4e-04 -0.0265 -0.0275
"5001" 25 5001 0.0012 -0.0278 -0.0287
"5002" 25.005 5002 0.0025 -0.0284 -0.0254
"5003" 25.01 5003 5e-04 -0.0284 -0.0276
"5004" 25.015 5004 -0.0033 -0.0285 -0.0274
"5005" 25.02 5005 -0.007 -0.0282 -0.0282
"5006" 25.025 5006 -0.005 -0.0281 -0.0265
"5007" 25.03 5007 -0.0068 -0.0281 -0.0286
"5008" 25.035 5008 -0.0155 -0.0288 -0.0263
"5009" 25.04 5009 -0.0147 -0.0277 -0.0284
"5010" 25.045 5010 -0.0159 -0.0275 -0.0289
"5011" 25.05 5011 -0.0167 -0.0278 -0.0266
"5012" 25.055 5012 -0.0175 -0.0266 -0.0287
"5013" 25.06 5013 -0.0183 -0.0274 -0.0282
"5014" 25.065 5014 -0.0223 -0.0266 -0.0269
"5015" 25.07 5015 -0.0219 -0.0274 -0.0281
"5016" 25.075 5016 -0.0258 -0.0275 -0.0262
"5017" 25.08 5017 -0.0349 -0.0285 -0.0266
"5018" 25.085 5018 -0.0343 -0.0274 -0.0268
"5019" 25.09 5019 -0.03 -0.0248 -0.0265
"5020" 25.095 5020 -0.0328 -0.0254 -0.0254
"5021" 25.1 5021 -0.0332 -0.0252 -0.0251
"5022" 25.105 5022 -0.0369 -0.0245 -0.0248
"5023" 25.11 5023 -0.0387 -0.0246 -0.0244
"5024" 25.115 5024 -0.0377 -0.0234 -0.0247
"5025" 25.12 5025 -0.0395 -0.0237 -0.0224
"5026" 25.125 5026 -0.0413 -0.0233 -0.0235
"5027" 25.13 5027 -0.0398 -0.0222 -0.0233
"5028" 25.135 5028 -0.0438 -0.0227 -0.0235
"5029" 25.14 5029 -0.0522 -0.022 -0.0219
"5030" 25.145 5030 -0.0545 -0.0223 -0.022
"5031" 25.15 5031 -0.0531 -0.0211 -0.0224
"5032" 25.155 5032 -0.0537 -0.0207 -0.0214
"5033" 25.16 5033 -0.0495 -0.0199 -0.0217
"5034" 25.165 5034 -0.0517 -0.0194 -0.0217
"5035" 25.17 5035 -0.0606 -0.0194 -0.0206
"5036" 25.175 5036 -0.0562 -0.0188 -0.0205
"5037" 25.18 5037 -0.061 -0.0185 -0.0211
"5038" 25.185 5038 -0.0596 -0.0175 -0.0193
"5039" 25.19 5039 -0.0679 -0.0178 -0.0186
"5040" 25.195 5040 -0.0678 -0.019 -0.0193
"5041" 25.2 5041 -0.0625 -0.0162 -0.0198
"5042" 25.205 5042 -0.0744 -0.0179 -0.0185
"5043" 25.21 5043 -0.0677 -0.0163 -0.0184
"5044" 25.215 5044 -0.072 -0.0175 -0.0176
"5045" 25.22 5045 -0.0691 -0.0162 -0.0169
"5046" 25.225 5046 -0.0649 -0.0166 -0.0189
"5047" 25.23 5047 -0.0677 -0.0165 -0.0186
"5048" 25.235 5048 -0.0598 -0.015 -0.0153
"5049" 25.24 5049 -0.0715 -0.0164 -0.0169
"5050" 25.245 5050 -0.0655 -0.0146 -0.0158
"5051" 25.25 5051 -0.0604 -0.0137 -0.0146
"5052" 25.255 5052 -0.0623 -0.0139 -0.0149
"5053" 25.26 5053 -0.0669 -0.0123 -0.0136
"5054" 25.265 5054 -0.0615 -0.0122 -0.0139
"5055" 25.27 5055 -0.0655 -0.0124 -0.0113
"5056" 25.275 5056 -0.0621 -0.0107 -0.0114
"5057" 25.28 5057 -0.0615 -0.0095 -0.0113
"5058" 25.285 5058 -0.0621 -0.0089 -0.0064
"5059" 25.29 5059 -0.0644 -0.0078 -0.0084
"5060" 25.295 5060 -0.0666 -0.0065 -0.0091
"5061" 25.3 5061 -0.069 -0.0065 -0.007
"5062" 25.305 5062 -0.0636 -0.0075 -0.0079
"5063" 25.31 5063 -0.0619 -0.0087 -0.005
"5064" 25.315 5064 -0.0635 -0.0043 -0.0072
"5065" 25.32 5065 -0.0635 -0.0031 -0.0043
"5066" 25.325 5066 -0.0691 -0.0022 -0.0038
"5067" 25.33 5067 -0.0699 -0.0022 -0.003
"5068" 25.335 5068 -0.0699 -0.001 -0.0029
"5069" 25.34 5069 -0.0671 -6e-04 -0.0017
"5070" 25.345 5070 -0.0647 -1e-04 -0.0012
"5071" 25.35 5071 -0.0689 1e-04 -0.0013
"5072" 25.355 5072 -0.0649 5e-04 3e-04
"5073" 25.36 5073 -0.065 0.0033 -8e-04
"5074" 25.365 5074 -0.067 0.0024 0.0015
"5075" 25.37 5075 -0.069 0.0026 5e-04
"5076" 25.375 5076 -0.0624 0.0025 7e-04
"5077" 25.38 5077 -0.0589 0.0025 0.0012
"5078" 25.385 5078 -0.0585 0.0035 0.0032
"5079" 25.39 5079 -0.0551 0.0041 0.0023
"5080" 25.395 5080 -0.0555 0.0057 0.006
"5081" 25.4 5081 -0.0555 0.005 0.0063
"5082" 25.405 5082 -0.0549 0.0051 0.0049
"5083" 25.41 5083 -0.0583 0.0062 0.0043
"5084" 25.415 5084 -0.0583 0.0064 0.0064
"5085" 25.42 5085 -0.0562 0.0074 0.0076
"5086" 25.425 5086 -0.0515 0.0085 0.0071
"5087" 25.43 5087 -0.0538 0.0085 0.0079
"5088" 25.435 5088 -0.0511 0.0101 0.0085
"5089" 25.44 5089 -0.0572 0.0087 0.0086
"5090" 25.445 5090 -0.0513 0.0096 0.0085
"5091" 25.45 5091 -0.0507 0.0102 0.0101
"5092" 25.455 5092 -0.0483 0.0094 0.0102
"5093" 25.46 5093 -0.0447 0.0105 0.0091
"5094" 25.465 5094 -0.0426 0.0108 0.01
"5095" 25.47 5095 -0.0441 0.0107 0.0102
"5096" 25.475 5096 -0.0381 0.012 0.0119
"5097" 25.48 5097 -0.0318 0.0149 0.0127
"5098" 25.485 5098 -0.033 0.0129 0.0117
"5099" 25.49 5099 -0.0308 0.0136 0.0127
"5100" 25.495 5100 -0.0312 0.0136 0.0146
"5101" 25.5 5101 -0.0274 0.0141 0.0131
"5102" 25.505 5102 -0.025 0.0149 0.0153
"5103" 25.51 5103 -0.0233 0.0145 0.0161
"5104" 25.515 5104 -0.0205 0.0155 0.0118
"5105" 25.52 5105 -0.0209 0.0153 0.0151
"5106" 25.525 5106 -0.0201 0.0156 0.0141
"5107" 25.53 5107 -0.0169 0.0156 0.0156
"5108" 25.535 5108 -0.0151 0.0155 0.0146
"5109" 25.54 5109 -0.0113 0.0163 0.0132
"5110" 25.545 5110 -0.0107 0.0161 0.0151
"5111" 25.55 5111 -0.0044 0.0164 0.015
"5112" 25.555 5112 -0.0014 0.0167 0.0152
"5113" 25.56 5113 -0.0022 0.018 0.0157
"5114" 25.565 5114 0.0053 0.0173 0.0162
"5115" 25.57 5115 0.002 0.0164 0.0166
"5116" 25.575 5116 0.0026 0.0177 0.0163
"5117" 25.58 5117 0.0063 0.0177 0.0163
"5118" 25.585 5118 0.0105 0.0157 0.0149
"5119" 25.59 5119 0.004 0.0161 0.0173
"5120" 25.595 5120 0.0115 0.0151 0.0178
"5121" 25.6 5121 0.0166 0.0151 0.0161
"5122" 25.605 5122 0.0143 0.016 0.0162
"5123" 25.61 5123 0.0148 0.0157 0.015
"5124" 25.615 5124 0.0184 0.0149 0.0158
"5125" 25.62 5125 0.0202 0.0145 0.0157
"5126" 25.625 5126 0.0241 0.0157 0.0151
"5127" 25.63 5127 0.0267 0.0147 0.0152
"5128" 25.635 5128 0.0263 0.015 0.0141
"5129" 25.64 5129 0.0265 0.0138 0.0137
"5130" 25.645 5130 0.0289 0.0135 0.0136
"5131" 25.65 5131 0.0317 0.0125 0.0129
"5132" 25.655 5132 0.0344 0.0114 0.0149
"5133" 25.66 5133 0.0319 0.0124 0.0134
"5134" 25.665 5134 0.0281 0.0125 0.0138
"5135" 25.67 5135 0.0356 0.0106 0.012
"5136" 25.675 5136 0.0362 0.0104 0.0127
"5137" 25.68 5137 0.0374 0.0098 0.0093
"5138" 25.685 5138 0.038 0.0096 0.009
"5139" 25.69 5139 0.0406 0.0086 0.0098
"5140" 25.695 5140 0.0397 0.0078 0.0073
"5141" 25.7 5141 0.0442 0.007 0.0082
"5142" 25.705 5142 0.0462 0.0067 0.0069
"5143" 25.71 5143 0.0468 0.0058 0.0072
"5144" 25.715 5144 0.0484 0.0057 0.0068
"5145" 25.72 5145 0.0543 0.0044 0.0062
"5146" 25.725 5146 0.05 0.0033 0.005
"5147" 25.73 5147 0.0543 0.003 0.0029
"5148" 25.735 5148 0.0475 -1e-04 0.002
"5149" 25.74 5149 0.0569 -1e-04 0.0024
"5150" 25.745 5150 0.0503 -8e-04 2e-04
"5151" 25.75 5151 0.0532 -0.0012 -6e-04
"5152" 25.755 5152 0.0654 -0.0013 -0.001
"5153" 25.76 5153 0.0538 -0.0041 -0.0019
"5154" 25.765 5154 0.057 -0.0042 -0.0041
"5155" 25.77 5155 0.0562 -0.007 -0.0043
"5156" 25.775 5156 0.0524 -0.0077 -0.0061
"5157" 25.78 5157 0.0562 -0.007 -0.0071
"5158" 25.785 5158 0.0555 -0.0085 -0.0074
"5159" 25.79 5159 0.0533 -0.0091 -0.0075
"5160" 25.795 5160 0.0512 -0.0098 -0.0108
"5161" 25.8 5161 0.0498 -0.0107 -0.0106
"5162" 25.805 5162 0.049 -0.011 -0.0105
"5163" 25.81 5163 0.0518 -0.0123 -0.0121
"5164" 25.815 5164 0.0503 -0.014 -0.0138
"5165" 25.82 5165 0.0459 -0.0141 -0.0143
"5166" 25.825 5166 0.0499 -0.015 -0.0138
"5167" 25.83 5167 0.0469 -0.0151 -0.0149
"5168" 25.835 5168 0.0473 -0.0169 -0.0164
"5169" 25.84 5169 0.0511 -0.0178 -0.0168
"5170" 25.845 5170 0.0467 -0.0162 -0.0176
"5171" 25.85 5171 0.0521 -0.0175 -0.018
"5172" 25.855 5172 0.0455 -0.0183 -0.0184
"5173" 25.86 5173 0.0463 -0.0188 -0.0197
"5174" 25.865 5174 0.0434 -0.0198 -0.0197
"5175" 25.87 5175 0.0365 -0.0193 -0.0206
"5176" 25.875 5176 0.0345 -0.0219 -0.0217
"5177" 25.88 5177 0.0419 -0.0229 -0.0224
"5178" 25.885 5178 0.0379 -0.0232 -0.0232
"5179" 25.89 5179 0.033 -0.0231 -0.0243
"5180" 25.895 5180 0.0347 -0.0238 -0.0237
"5181" 25.9 5181 0.0353 -0.0249 -0.0233
"5182" 25.905 5182 0.0227 -0.0231 -0.0276
"5183" 25.91 5183 0.0251 -0.0246 -0.0245
"5184" 25.915 5184 0.0226 -0.0252 -0.0267
"5185" 25.92 5185 0.024 -0.0236 -0.0254
"5186" 25.925 5186 0.0269 -0.0266 -0.0266
"5187" 25.93 5187 0.0251 -0.0262 -0.0263
"5188" 25.935 5188 0.0275 -0.0279 -0.0274
"5189" 25.94 5189 0.0182 -0.0284 -0.0267
"5190" 25.945 5190 0.0198 -0.0288 -0.0289
"5191" 25.95 5191 0.019 -0.0298 -0.0309
"5192" 25.955 5192 0.0118 -0.0295 -0.0275
"5193" 25.96 5193 0.0115 -0.0276 -0.0298
"5194" 25.965 5194 0.0173 -0.0308 -0.0321
"5195" 25.97 5195 0.0124 -0.0296 -0.0338
"5196" 25.975 5196 0.0118 -0.0315 -0.0297
"5197" 25.98 5197 0.0031 -0.0296 -0.0263
"5198" 25.985 5198 -0.0026 -0.0271 -0.0311
"5199" 25.99 5199 -0.0025 -0.0278 -0.032
"5200" 25.995 5200 -0.0064 -0.03 -0.0292
"5201" 26 5201 -0.0017 -0.0293 -0.0322
"5202" 26.005 5202 -0.01 -0.0293 -0.0294
"5203" 26.01 5203 -0.01 -0.0297 -0.0339
"5204" 26.015 5204 0.0019 -0.031 -0.0324
"5205" 26.02 5205 -0.0078 -0.0314 -0.0306
"5206" 26.025 5206 -0.009 -0.0302 -0.0315
"5207" 26.03 5207 -0.0128 -0.0289 -0.0344
"5208" 26.035 5208 -0.011 -0.0294 -0.0343
"5209" 26.04 5209 -0.0094 -0.0303 -0.034
"5210" 26.045 5210 -0.0134 -0.0313 -0.0293
"5211" 26.05 5211 -0.0221 -0.0299 -0.0318
"5212" 26.055 5212 -0.0227 -0.0301 -0.034
"5213" 26.06 5213 -0.0248 -0.03 -0.0297
"5214" 26.065 5214 -0.0171 -0.031 -0.0316
"5215" 26.07 5215 -0.0227 -0.0294 -0.0322
"5216" 26.075 5216 -0.0264 -0.0296 -0.0319
"5217" 26.08 5217 -0.0294 -0.029 -0.0269
"5218" 26.085 5218 -0.0298 -0.0293 -0.0279
"5219" 26.09 5219 -0.0332 -0.0295 -0.0298
"5220" 26.095 5220 -0.0318 -0.0283 -0.0302
"5221" 26.1 5221 -0.0314 -0.0277 -0.0281
"5222" 26.105 5222 -0.0359 -0.0279 -0.0284
"5223" 26.11 5223 -0.0381 -0.0267 -0.0277
"5224" 26.115 5224 -0.0349 -0.0272 -0.0268
"5225" 26.12 5225 -0.0421 -0.0275 -0.0285
"5226" 26.125 5226 -0.0427 -0.0266 -0.0279
"5227" 26.13 5227 -0.0438 -0.027 -0.0283
"5228" 26.135 5228 -0.0514 -0.025 -0.0286
"5229" 26.14 5229 -0.0468 -0.025 -0.0271
"5230" 26.145 5230 -0.0502 -0.0251 -0.0254
"5231" 26.15 5231 -0.0599 -0.0224 -0.0242
"5232" 26.155 5232 -0.0535 -0.0229 -0.0257
"5233" 26.16 5233 -0.0543 -0.023 -0.0257
"5234" 26.165 5234 -0.0533 -0.0227 -0.0246
"5235" 26.17 5235 -0.0547 -0.0214 -0.0231
"5236" 26.175 5236 -0.0502 -0.022 -0.0217
"5237" 26.18 5237 -0.0508 -0.0214 -0.0228
"5238" 26.185 5238 -0.0517 -0.0206 -0.0221
"5239" 26.19 5239 -0.0554 -0.0203 -0.0208
"5240" 26.195 5240 -0.0511 -0.019 -0.0199
"5241" 26.2 5241 -0.0566 -0.0189 -0.02
